case_id,activity,timestamp,resource
VND-0048,Create Vendor Record,2026-03-13 17:35,ERP System
VND-0048,Send Welcome Pack,2026-03-13 18:00,ERP System
VND-0048,Archive Application,2026-03-13 18:19,ERP System
VND-0049,Receive Application,2026-03-01 05:49,Vendor Portal
VND-0049,Verify Documents,2026-03-01 05:58,Vendor Portal
VND-0049,Review Application,2026-03-01 10:11,Procurement Officer
VND-0049,Compliance Screening,2026-03-08 22:47,Compliance Team
VND-0049,Financial Risk Assessment,2026-03-10 02:44,Finance Manager
VND-0049,Approve Vendor,2026-03-12 04:23,Finance Manager
VND-0049,Create Vendor Record,2026-03-12 04:53,ERP System
VND-0049,Send Welcome Pack,2026-03-12 05:18,ERP System
VND-0049,Archive Application,2026-03-12 05:25,ERP System
VND-0050,Receive Application,2026-02-16 21:01,Vendor Portal
VND-0050,Verify Documents,2026-02-16 21:11,Vendor Portal
VND-0050,Await Vendor Documents,2026-02-19 00:04,Vendor Portal
VND-0050,Verify Documents,2026-02-19 00:06,Vendor Portal
VND-0050,Review Application,2026-02-19 01:18,Procurement Officer
VND-0050,Financial Risk Assessment,2026-02-25 22:20,Finance Manager
VND-0050,Compliance Screening,2026-02-27 16:51,Compliance Team
VND-0050,Approve Vendor,2026-02-28 09:15,Finance Manager
VND-0050,Reject Application,2026-02-28 09:49,Procurement Officer
VND-0051,Receive Application,2026-02-04 03:06,Vendor Portal
VND-0051,Verify Documents,2026-02-04 03:13,Vendor Portal
VND-0051,Await Vendor Documents,2026-02-07 01:17,Vendor Portal
VND-0051,Verify Documents,2026-02-07 01:25,Vendor Portal
VND-0051,Review Application,2026-02-07 09:00,Procurement Officer
VND-0051,Financial Risk Assessment,2026-02-14 04:06,Finance Manager
VND-0051,Compliance Screening,2026-02-16 14:32,Compliance Team
VND-0051,Approve Vendor,2026-02-18 02:38,Finance Manager
VND-0051,Reject Application,2026-02-18 03:22,Procurement Officer
VND-0052,Receive Application,2026-01-10 01:46,Vendor Portal
VND-0052,Verify Documents,2026-01-10 01:53,Vendor Portal
VND-0052,Review Application,2026-01-10 02:58,Procurement Officer
VND-0052,Compliance Screening,2026-01-12 13:57,Compliance Team
VND-0052,Financial Risk Assessment,2026-01-17 20:55,Finance Manager
VND-0052,Approve Vendor,2026-01-18 17:47,Finance Manager
VND-0052,Create Vendor Record,2026-01-18 17:53,ERP System
VND-0052,Send Welcome Pack,2026-01-18 18:14,ERP System
VND-0052,Archive Application,2026-01-18 18:20,ERP System
VND-0053,Receive Application,2026-01-27 01:06,Vendor Portal
VND-0053,Verify Documents,2026-01-27 01:09,Vendor Portal
VND-0053,Await Vendor Documents,2026-01-31 06:09,Vendor Portal
VND-0053,Verify Documents,2026-01-31 06:14,Vendor Portal
VND-0053,Review Application,2026-01-31 08:55,Procurement Officer
VND-0053,Financial Risk Assessment,2026-02-06 13:38,Finance Manager
VND-0053,Compliance Screening,2026-02-08 12:32,Compliance Team
VND-0053,Approve Vendor,2026-02-11 10:19,Finance Manager
VND-0053,Create Vendor Record,2026-02-11 10:31,ERP System
VND-0053,Send Welcome Pack,2026-02-11 10:57,ERP System
VND-0053,Archive Application,2026-02-11 11:25,ERP System
VND-0054,Receive Application,2026-01-20 05:45,Vendor Portal
VND-0054,Verify Documents,2026-01-20 05:48,Vendor Portal
VND-0054,Review Application,2026-01-20 08:57,Procurement Officer
VND-0054,Financial Risk Assessment,2026-01-26 15:26,Finance Manager
VND-0054,Compliance Screening,2026-01-29 21:35,Compliance Team
VND-0054,Approve Vendor,2026-01-30 15:07,Finance Manager
VND-0054,Reject Application,2026-01-30 16:01,Procurement Officer
VND-0055,Receive Application,2026-03-03 10:13,Vendor Portal
VND-0055,Verify Documents,2026-03-03 10:19,Vendor Portal
VND-0055,Await Vendor Documents,2026-03-09 06:24,Vendor Portal
VND-0055,Verify Documents,2026-03-09 06:27,Vendor Portal
VND-0055,Review Application,2026-03-09 11:46,Procurement Officer
VND-0055,Financial Risk Assessment,2026-03-11 22:58,Finance Manager
VND-0055,Compliance Screening,2026-03-14 22:22,Compliance Team
VND-0055,Approve Vendor,2026-03-16 23:31,Finance Manager
VND-0055,Create Vendor Record,2026-03-17 00:08,ERP System
VND-0055,Send Welcome Pack,2026-03-17 00:30,ERP System
VND-0055,Archive Application,2026-03-17 00:42,ERP System
VND-0056,Receive Application,2026-01-06 11:38,Vendor Portal
VND-0056,Verify Documents,2026-01-06 11:47,Vendor Portal
VND-0056,Review Application,2026-01-06 15:22,Procurement Officer
VND-0056,Compliance Screening,2026-01-13 20:54,Compliance Team
VND-0056,Financial Risk Assessment,2026-01-18 21:28,Finance Manager
VND-0056,Approve Vendor,2026-01-19 13:29,Finance Manager
VND-0056,Create Vendor Record,2026-01-19 14:15,ERP System
VND-0056,Send Welcome Pack,2026-01-19 14:25,ERP System
VND-0056,Archive Application,2026-01-19 14:46,ERP System
VND-0057,Receive Application,2026-02-23 07:39,Vendor Portal
VND-0057,Verify Documents,2026-02-23 07:48,Vendor Portal
VND-0057,Review Application,2026-02-23 14:32,Procurement Officer
VND-0057,Financial Risk Assessment,2026-02-28 15:49,Finance Manager
VND-0057,Compliance Screening,2026-03-03 11:49,Compliance Team
VND-0057,Approve Vendor,2026-03-06 00:31,Finance Manager
VND-0057,Create Vendor Record,2026-03-06 00:53,ERP System
VND-0057,Send Welcome Pack,2026-03-06 01:23,ERP System
VND-0057,Archive Application,2026-03-06 01:39,ERP System
VND-0058,Receive Application,2026-01-27 12:43,Vendor Portal
VND-0058,Verify Documents,2026-01-27 12:51,Vendor Portal
VND-0058,Review Application,2026-01-27 17:34,Procurement Officer
VND-0058,Compliance Screening,2026-02-02 10:19,Compliance Team
VND-0058,Financial Risk Assessment,2026-02-04 11:08,Finance Manager
VND-0058,Approve Vendor,2026-02-05 15:21,Finance Manager
VND-0058,Create Vendor Record,2026-02-05 15:47,ERP System
VND-0058,Send Welcome Pack,2026-02-05 15:57,ERP System
VND-0058,Archive Application,2026-02-05 16:27,ERP System
VND-0059,Receive Application,2026-02-28 14:19,Vendor Portal
VND-0059,Verify Documents,2026-02-28 14:25,Vendor Portal
VND-0059,Review Application,2026-02-28 19:19,Procurement Officer
VND-0059,Compliance Screening,2026-03-04 23:29,Compliance Team
VND-0059,Financial Risk Assessment,2026-03-06 11:10,Finance Manager
VND-0059,Approve Vendor,2026-03-07 18:54,Finance Manager
VND-0059,Create Vendor Record,2026-03-07 19:47,ERP System
VND-0059,Send Welcome Pack,2026-03-07 19:56,ERP System
VND-0059,Archive Application,2026-03-07 20:20,ERP System
VND-0060,Receive Application,2026-02-17 16:02,Vendor Portal
VND-0060,Verify Documents,2026-02-17 16:11,Vendor Portal
VND-0060,Review Application,2026-02-17 16:49,Procurement Officer
VND-0060,Compliance Screening,2026-02-20 18:13,Compliance Team
VND-0060,Financial Risk Assessment,2026-02-23 10:23,Finance Manager
VND-0060,Approve Vendor,2026-02-25 13:36,Finance Manager
VND-0060,Create Vendor Record,2026-02-25 14:23,ERP System
VND-0060,Send Welcome Pack,2026-02-25 14:43,ERP System
VND-0060,Archive Application,2026-02-25 14:56,ERP System
VND-0061,Receive Application,2026-02-17 09:51,Vendor Portal
VND-0061,Verify Documents,2026-02-17 09:58,Vendor Portal
VND-0061,Review Application,2026-02-17 16:49,Procurement Officer
VND-0061,Financial Risk Assessment,2026-02-23 11:08,Finance Manager
VND-0061,Compliance Screening,2026-02-26 11:10,Compliance Team
VND-0061,Approve Vendor,2026-02-27 09:39,Finance Manager
VND-0061,Create Vendor Record,2026-02-27 09:58,ERP System
VND-0061,Send Welcome Pack,2026-02-27 10:03,ERP System
VND-0061,Archive Application,2026-02-27 10:28,ERP System
VND-0062,Receive Application,2026-01-22 20:42,Vendor Portal
VND-0062,Verify Documents,2026-01-22 20:52,Vendor Portal
VND-0062,Review Application,2026-01-23 03:15,Procurement Officer
VND-0062,Compliance Screening,2026-01-27 05:48,Compliance Team
VND-0062,Financial Risk Assessment,2026-01-29 07:57,Finance Manager
VND-0062,Approve Vendor,2026-01-30 21:00,Finance Manager
VND-0062,Create Vendor Record,2026-01-30 21:42,ERP System
VND-0062,Send Welcome Pack,2026-01-30 22:08,ERP System
VND-0062,Archive Application,2026-01-30 22:26,ERP System
VND-0063,Receive Application,2026-02-28 15:42,Vendor Portal
VND-0063,Verify Documents,2026-02-28 15:45,Vendor Portal
VND-0063,Await Vendor Documents,2026-03-06 09:25,Vendor Portal
VND-0063,Verify Documents,2026-03-06 09:30,Vendor Portal
VND-0063,Review Application,2026-03-06 13:04,Procurement Officer
VND-0063,Compliance Screening,2026-03-10 14:03,Compliance Team
VND-0063,Financial Risk Assessment,2026-03-13 07:19,Finance Manager
VND-0063,Approve Vendor,2026-03-14 23:46,Finance Manager
VND-0063,Create Vendor Record,2026-03-14 23:53,ERP System
VND-0063,Send Welcome Pack,2026-03-14 23:56,ERP System
VND-0063,Archive Application,2026-03-15 00:15,ERP System
VND-0064,Receive Application,2026-01-31 22:10,Vendor Portal
VND-0064,Verify Documents,2026-01-31 22:14,Vendor Portal
VND-0064,Review Application,2026-02-01 05:09,Procurement Officer
VND-0064,Financial Risk Assessment,2026-02-08 19:11,Finance Manager
VND-0064,Compliance Screening,2026-02-10 09:11,Compliance Team
VND-0064,Approve Vendor,2026-02-12 04:22,Finance Manager
VND-0064,Create Vendor Record,2026-02-12 04:57,ERP System
VND-0064,Send Welcome Pack,2026-02-12 05:13,ERP System
VND-0064,Archive Application,2026-02-12 05:25,ERP System
VND-0065,Receive Application,2026-01-22 02:44,Vendor Portal
VND-0065,Verify Documents,2026-01-22 02:50,Vendor Portal
VND-0065,Review Application,2026-01-22 07:24,Procurement Officer
VND-0065,Compliance Screening,2026-01-25 14:33,Compliance Team
VND-0065,Financial Risk Assessment,2026-01-31 06:47,Finance Manager
VND-0065,Approve Vendor,2026-02-01 20:21,Finance Manager
VND-0065,Reject Application,2026-02-01 21:11,Procurement Officer
VND-0066,Receive Application,2026-01-10 05:06,Vendor Portal
VND-0066,Verify Documents,2026-01-10 05:12,Vendor Portal
VND-0066,Await Vendor Documents,2026-01-11 16:49,Vendor Portal
VND-0066,Verify Documents,2026-01-11 16:54,Vendor Portal
VND-0066,Review Application,2026-01-11 23:55,Procurement Officer
VND-0066,Financial Risk Assessment,2026-01-18 17:33,Finance Manager
VND-0066,Compliance Screening,2026-01-23 04:19,Compliance Team
VND-0066,Approve Vendor,2026-01-25 02:32,Finance Manager
VND-0066,Create Vendor Record,2026-01-25 03:10,ERP System
VND-0066,Send Welcome Pack,2026-01-25 03:24,ERP System
VND-0066,Archive Application,2026-01-25 03:40,ERP System
VND-0067,Receive Application,2026-02-14 15:08,Vendor Portal
VND-0067,Verify Documents,2026-02-14 15:16,Vendor Portal
VND-0067,Await Vendor Documents,2026-02-17 08:57,Vendor Portal
VND-0067,Verify Documents,2026-02-17 08:59,Vendor Portal
VND-0067,Review Application,2026-02-17 15:47,Procurement Officer
VND-0067,Compliance Screening,2026-02-20 18:52,Compliance Team
VND-0067,Financial Risk Assessment,2026-02-26 03:00,Finance Manager
VND-0067,Approve Vendor,2026-02-26 21:24,Finance Manager
VND-0067,Create Vendor Record,2026-02-26 21:34,ERP System
VND-0067,Send Welcome Pack,2026-02-26 21:41,ERP System
VND-0067,Archive Application,2026-02-26 21:50,ERP System
VND-0068,Receive Application,2026-01-21 03:42,Vendor Portal
VND-0068,Verify Documents,2026-01-21 03:46,Vendor Portal
VND-0068,Await Vendor Documents,2026-01-23 10:31,Vendor Portal
VND-0068,Verify Documents,2026-01-23 10:40,Vendor Portal
VND-0068,Review Application,2026-01-23 13:39,Procurement Officer
VND-0068,Compliance Screening,2026-01-25 22:33,Compliance Team
VND-0068,Financial Risk Assessment,2026-01-28 06:09,Finance Manager
VND-0068,Approve Vendor,2026-01-29 05:27,Finance Manager
VND-0068,Create Vendor Record,2026-01-29 06:01,ERP System
VND-0068,Send Welcome Pack,2026-01-29 06:05,ERP System
VND-0068,Archive Application,2026-01-29 06:28,ERP System
VND-0069,Receive Application,2026-01-26 13:55,Vendor Portal
VND-0069,Verify Documents,2026-01-26 14:00,Vendor Portal
VND-0069,Review Application,2026-01-26 19:08,Procurement Officer
VND-0069,Compliance Screening,2026-01-31 08:31,Compliance Team
VND-0069,Financial Risk Assessment,2026-02-05 00:56,Finance Manager
VND-0069,Approve Vendor,2026-02-05 23:04,Finance Manager
VND-0069,Create Vendor Record,2026-02-05 23:13,ERP System
VND-0069,Send Welcome Pack,2026-02-05 23:16,ERP System
VND-0069,Archive Application,2026-02-05 23:23,ERP System
VND-0070,Receive Application,2026-02-02 07:59,Vendor Portal
VND-0070,Verify Documents,2026-02-02 08:05,Vendor Portal
VND-0070,Review Application,2026-02-02 12:34,Procurement Officer
VND-0070,Compliance Screening,2026-02-07 23:36,Compliance Team
VND-0070,Financial Risk Assessment,2026-02-12 23:08,Finance Manager
VND-0070,Approve Vendor,2026-02-13 21:43,Finance Manager
VND-0070,Create Vendor Record,2026-02-13 22:19,ERP System
VND-0070,Send Welcome Pack,2026-02-13 22:35,ERP System
VND-0070,Archive Application,2026-02-13 22:39,ERP System
VND-0071,Receive Application,2026-02-28 18:25,Vendor Portal
VND-0071,Verify Documents,2026-02-28 18:33,Vendor Portal
VND-0071,Await Vendor Documents,2026-03-05 22:50,Vendor Portal
VND-0071,Verify Documents,2026-03-05 22:57,Vendor Portal
VND-0071,Review Application,2026-03-05 23:40,Procurement Officer
VND-0071,Financial Risk Assessment,2026-03-09 00:36,Finance Manager
VND-0071,Compliance Screening,2026-03-11 07:51,Compliance Team
VND-0071,Approve Vendor,2026-03-13 20:55,Finance Manager
VND-0071,Create Vendor Record,2026-03-13 21:37,ERP System
VND-0071,Send Welcome Pack,2026-03-13 21:39,ERP System
VND-0071,Archive Application,2026-03-13 22:05,ERP System
VND-0072,Receive Application,2026-01-29 20:45,Vendor Portal
VND-0072,Verify Documents,2026-01-29 20:49,Vendor Portal
VND-0072,Review Application,2026-01-30 02:52,Procurement Officer
VND-0072,Compliance Screening,2026-02-06 03:37,Compliance Team
VND-0072,Financial Risk Assessment,2026-02-08 17:35,Finance Manager
VND-0072,Approve Vendor,2026-02-10 13:32,Finance Manager
VND-0072,Create Vendor Record,2026-02-10 14:29,ERP System
VND-0072,Send Welcome Pack,2026-02-10 14:46,ERP System
VND-0072,Archive Application,2026-02-10 14:50,ERP System
VND-0073,Receive Application,2026-02-17 02:45,Vendor Portal
VND-0073,Verify Documents,2026-02-17 02:52,Vendor Portal
VND-0073,Review Application,2026-02-17 04:15,Procurement Officer
VND-0073,Compliance Screening,2026-02-21 00:09,Compliance Team
VND-0073,Financial Risk Assessment,2026-02-23 21:10,Finance Manager
VND-0073,Approve Vendor,2026-02-25 10:59,Finance Manager
VND-0073,Create Vendor Record,2026-02-25 11:29,ERP System
VND-0073,Send Welcome Pack,2026-02-25 11:57,ERP System
VND-0073,Archive Application,2026-02-25 12:23,ERP System
VND-0074,Receive Application,2026-02-24 09:42,Vendor Portal
VND-0074,Verify Documents,2026-02-24 09:45,Vendor Portal
VND-0074,Await Vendor Documents,2026-02-27 04:41,Vendor Portal
VND-0074,Verify Documents,2026-02-27 04:47,Vendor Portal
VND-0074,Review Application,2026-02-27 11:52,Procurement Officer
VND-0074,Financial Risk Assessment,2026-03-06 02:14,Finance Manager
VND-0074,Compliance Screening,2026-03-12 00:19,Compliance Team
VND-0074,Approve Vendor,2026-03-14 23:46,Finance Manager
VND-0074,Reject Application,2026-03-15 00:30,Procurement Officer
VND-0075,Receive Application,2026-02-16 09:12,Vendor Portal
VND-0075,Verify Documents,2026-02-16 09:17,Vendor Portal
VND-0075,Review Application,2026-02-16 15:05,Procurement Officer
VND-0075,Compliance Screening,2026-02-24 07:12,Compliance Team
VND-0075,Financial Risk Assessment,2026-02-28 20:35,Finance Manager
VND-0075,Approve Vendor,2026-03-01 04:06,Finance Manager
VND-0075,Create Vendor Record,2026-03-01 04:46,ERP System
VND-0075,Send Welcome Pack,2026-03-01 04:52,ERP System
VND-0075,Archive Application,2026-03-01 05:03,ERP System
VND-0076,Receive Application,2026-02-14 05:04,Vendor Portal
VND-0076,Verify Documents,2026-02-14 05:13,Vendor Portal
VND-0076,Review Application,2026-02-14 11:05,Procurement Officer
VND-0076,Compliance Screening,2026-02-19 04:25,Compliance Team
VND-0076,Financial Risk Assessment,2026-02-24 05:19,Finance Manager
VND-0076,Approve Vendor,2026-02-25 22:55,Finance Manager
VND-0076,Reject Application,2026-02-25 23:31,Procurement Officer
VND-0077,Receive Application,2026-01-13 19:37,Vendor Portal
VND-0077,Verify Documents,2026-01-13 19:40,Vendor Portal
VND-0077,Await Vendor Documents,2026-01-17 10:40,Vendor Portal
VND-0077,Verify Documents,2026-01-17 10:43,Vendor Portal
VND-0077,Review Application,2026-01-17 12:31,Procurement Officer
VND-0077,Compliance Screening,2026-01-25 04:36,Compliance Team
VND-0077,Financial Risk Assessment,2026-01-30 06:26,Finance Manager
VND-0077,Approve Vendor,2026-02-01 10:35,Finance Manager
VND-0077,Create Vendor Record,2026-02-01 11:33,ERP System
VND-0077,Send Welcome Pack,2026-02-01 11:50,ERP System
VND-0077,Archive Application,2026-02-01 12:07,ERP System
VND-0078,Receive Application,2026-01-27 12:26,Vendor Portal
VND-0078,Verify Documents,2026-01-27 12:30,Vendor Portal
VND-0078,Review Application,2026-01-27 18:06,Procurement Officer
VND-0078,Financial Risk Assessment,2026-02-04 12:53,Finance Manager
VND-0078,Compliance Screening,2026-02-09 18:46,Compliance Team
VND-0078,Approve Vendor,2026-02-12 09:45,Finance Manager
VND-0078,Reject Application,2026-02-12 10:44,Procurement Officer
VND-0079,Receive Application,2026-02-12 02:27,Vendor Portal
VND-0079,Verify Documents,2026-02-12 02:37,Vendor Portal
VND-0079,Review Application,2026-02-12 03:08,Procurement Officer
VND-0079,Compliance Screening,2026-02-17 08:22,Compliance Team
VND-0079,Financial Risk Assessment,2026-02-22 11:29,Finance Manager
VND-0079,Approve Vendor,2026-02-24 07:33,Finance Manager
VND-0079,Create Vendor Record,2026-02-24 08:20,ERP System
VND-0079,Send Welcome Pack,2026-02-24 08:37,ERP System
VND-0079,Archive Application,2026-02-24 09:06,ERP System
VND-0080,Receive Application,2026-01-18 20:36,Vendor Portal
VND-0080,Verify Documents,2026-01-18 20:45,Vendor Portal
VND-0080,Review Application,2026-01-19 01:57,Procurement Officer
VND-0080,Financial Risk Assessment,2026-01-25 08:57,Finance Manager
VND-0080,Compliance Screening,2026-01-28 23:07,Compliance Team
VND-0080,Approve Vendor,2026-01-31 14:28,Finance Manager
VND-0080,Create Vendor Record,2026-01-31 15:17,ERP System
VND-0080,Send Welcome Pack,2026-01-31 15:26,ERP System
VND-0080,Archive Application,2026-01-31 15:46,ERP System
VND-0081,Receive Application,2026-02-09 04:36,Vendor Portal
VND-0081,Verify Documents,2026-02-09 04:44,Vendor Portal
VND-0081,Await Vendor Documents,2026-02-10 10:41,Vendor Portal
VND-0081,Verify Documents,2026-02-10 10:48,Vendor Portal
VND-0081,Review Application,2026-02-10 17:19,Procurement Officer
VND-0081,Financial Risk Assessment,2026-02-17 01:25,Finance Manager
VND-0081,Compliance Screening,2026-02-20 06:07,Compliance Team
VND-0081,Approve Vendor,2026-02-22 16:12,Finance Manager
VND-0081,Create Vendor Record,2026-02-22 16:26,ERP System
VND-0081,Send Welcome Pack,2026-02-22 16:43,ERP System
VND-0081,Archive Application,2026-02-22 16:46,ERP System
VND-0082,Receive Application,2026-01-16 19:47,Vendor Portal
VND-0082,Verify Documents,2026-01-16 19:54,Vendor Portal
VND-0082,Review Application,2026-01-17 03:51,Procurement Officer
VND-0082,Financial Risk Assessment,2026-01-24 04:04,Finance Manager
VND-0082,Compliance Screening,2026-01-25 17:40,Compliance Team
VND-0082,Approve Vendor,2026-01-27 04:51,Finance Manager
VND-0082,Reject Application,2026-01-27 05:10,Procurement Officer
VND-0083,Receive Application,2026-02-11 15:36,Vendor Portal
VND-0083,Verify Documents,2026-02-11 15:40,Vendor Portal
VND-0083,Await Vendor Documents,2026-02-13 09:45,Vendor Portal
VND-0083,Verify Documents,2026-02-13 09:52,Vendor Portal
VND-0083,Review Application,2026-02-13 15:41,Procurement Officer
VND-0083,Compliance Screening,2026-02-20 04:13,Compliance Team
VND-0083,Financial Risk Assessment,2026-02-24 20:56,Finance Manager
VND-0083,Approve Vendor,2026-02-25 23:21,Finance Manager
VND-0083,Create Vendor Record,2026-02-26 00:20,ERP System
VND-0083,Send Welcome Pack,2026-02-26 00:39,ERP System
VND-0083,Archive Application,2026-02-26 00:53,ERP System
VND-0084,Receive Application,2026-02-03 03:45,Vendor Portal
VND-0084,Verify Documents,2026-02-03 03:54,Vendor Portal
VND-0084,Review Application,2026-02-03 04:42,Procurement Officer
VND-0084,Financial Risk Assessment,2026-02-05 23:23,Finance Manager
VND-0084,Compliance Screening,2026-02-08 07:26,Compliance Team
VND-0084,Approve Vendor,2026-02-11 02:18,Finance Manager
VND-0084,Create Vendor Record,2026-02-11 02:37,ERP System
VND-0084,Send Welcome Pack,2026-02-11 03:02,ERP System
VND-0084,Archive Application,2026-02-11 03:06,ERP System
VND-0085,Receive Application,2026-02-13 20:01,Vendor Portal
VND-0085,Verify Documents,2026-02-13 20:04,Vendor Portal
VND-0085,Review Application,2026-02-14 02:29,Procurement Officer
VND-0085,Compliance Screening,2026-02-19 12:15,Compliance Team
VND-0085,Financial Risk Assessment,2026-02-20 16:12,Finance Manager
VND-0085,Approve Vendor,2026-02-23 02:33,Finance Manager
VND-0085,Reject Application,2026-02-23 03:05,Procurement Officer
VND-0086,Receive Application,2026-02-08 10:51,Vendor Portal
VND-0086,Verify Documents,2026-02-08 10:56,Vendor Portal
VND-0086,Review Application,2026-02-08 16:15,Procurement Officer
VND-0086,Compliance Screening,2026-02-12 17:25,Compliance Team
VND-0086,Financial Risk Assessment,2026-02-14 16:37,Finance Manager
VND-0086,Approve Vendor,2026-02-16 14:13,Finance Manager
VND-0086,Create Vendor Record,2026-02-16 14:57,ERP System
VND-0086,Send Welcome Pack,2026-02-16 15:20,ERP System
VND-0086,Archive Application,2026-02-16 15:29,ERP System
VND-0087,Receive Application,2026-02-19 15:10,Vendor Portal
VND-0087,Verify Documents,2026-02-19 15:14,Vendor Portal
VND-0087,Review Application,2026-02-19 21:10,Procurement Officer
VND-0087,Compliance Screening,2026-02-24 18:31,Compliance Team
VND-0087,Financial Risk Assessment,2026-02-28 09:15,Finance Manager
VND-0087,Approve Vendor,2026-02-28 13:53,Finance Manager
VND-0087,Create Vendor Record,2026-02-28 14:27,ERP System
VND-0087,Send Welcome Pack,2026-02-28 14:57,ERP System
VND-0087,Archive Application,2026-02-28 15:08,ERP System
VND-0088,Receive Application,2026-02-24 02:03,Vendor Portal
VND-0088,Verify Documents,2026-02-24 02:12,Vendor Portal
VND-0088,Await Vendor Documents,2026-02-27 01:22,Vendor Portal
VND-0088,Verify Documents,2026-02-27 01:28,Vendor Portal
VND-0088,Review Application,2026-02-27 05:35,Procurement Officer
VND-0088,Financial Risk Assessment,2026-03-04 01:52,Finance Manager
VND-0088,Compliance Screening,2026-03-07 16:14,Compliance Team
VND-0088,Approve Vendor,2026-03-08 09:49,Finance Manager
VND-0088,Create Vendor Record,2026-03-08 10:48,ERP System
VND-0088,Send Welcome Pack,2026-03-08 11:05,ERP System
VND-0088,Archive Application,2026-03-08 11:10,ERP System
VND-0089,Receive Application,2026-01-26 22:11,Vendor Portal
VND-0089,Verify Documents,2026-01-26 22:18,Vendor Portal
VND-0089,Review Application,2026-01-27 04:46,Procurement Officer
VND-0089,Financial Risk Assessment,2026-02-01 13:23,Finance Manager
VND-0089,Compliance Screening,2026-02-02 16:22,Compliance Team
VND-0089,Approve Vendor,2026-02-04 17:18,Finance Manager
VND-0089,Create Vendor Record,2026-02-04 17:23,ERP System
VND-0089,Send Welcome Pack,2026-02-04 17:43,ERP System
VND-0089,Archive Application,2026-02-04 18:12,ERP System
VND-0090,Receive Application,2026-01-09 19:08,Vendor Portal
VND-0090,Verify Documents,2026-01-09 19:17,Vendor Portal
VND-0090,Review Application,2026-01-09 22:13,Procurement Officer
VND-0090,Financial Risk Assessment,2026-01-14 13:03,Finance Manager
VND-0090,Compliance Screening,2026-01-18 23:56,Compliance Team
VND-0090,Approve Vendor,2026-01-19 18:53,Finance Manager
VND-0090,Create Vendor Record,2026-01-19 19:37,ERP System
VND-0090,Send Welcome Pack,2026-01-19 19:47,ERP System
VND-0090,Archive Application,2026-01-19 20:10,ERP System
VND-0091,Receive Application,2026-03-06 08:00,Vendor Portal
VND-0091,Verify Documents,2026-03-06 08:04,Vendor Portal
VND-0091,Review Application,2026-03-06 13:55,Procurement Officer
VND-0091,Financial Risk Assessment,2026-03-09 00:40,Finance Manager
VND-0091,Compliance Screening,2026-03-11 18:50,Compliance Team
VND-0091,Approve Vendor,2026-03-12 01:06,Finance Manager
VND-0091,Create Vendor Record,2026-03-12 01:57,ERP System
VND-0091,Send Welcome Pack,2026-03-12 02:03,ERP System
VND-0091,Archive Application,2026-03-12 02:07,ERP System
VND-0092,Receive Application,2026-02-01 04:40,Vendor Portal
VND-0092,Verify Documents,2026-02-01 04:48,Vendor Portal
VND-0092,Review Application,2026-02-01 06:25,Procurement Officer
VND-0092,Financial Risk Assessment,2026-02-07 10:19,Finance Manager
VND-0092,Compliance Screening,2026-02-11 10:47,Compliance Team
VND-0092,Approve Vendor,2026-02-12 09:23,Finance Manager
VND-0092,Create Vendor Record,2026-02-12 09:44,ERP System
VND-0092,Send Welcome Pack,2026-02-12 10:12,ERP System
VND-0092,Archive Application,2026-02-12 10:29,ERP System
VND-0093,Receive Application,2026-02-01 04:44,Vendor Portal
VND-0093,Verify Documents,2026-02-01 04:51,Vendor Portal
VND-0093,Review Application,2026-02-01 09:20,Procurement Officer
VND-0093,Financial Risk Assessment,2026-02-04 05:53,Finance Manager
VND-0093,Compliance Screening,2026-02-06 01:06,Compliance Team
VND-0093,Approve Vendor,2026-02-06 20:30,Finance Manager
VND-0093,Create Vendor Record,2026-02-06 21:21,ERP System
VND-0093,Send Welcome Pack,2026-02-06 21:44,ERP System
VND-0093,Archive Application,2026-02-06 21:58,ERP System
VND-0094,Receive Application,2026-02-25 01:28,Vendor Portal
VND-0094,Verify Documents,2026-02-25 01:36,Vendor Portal
VND-0094,Await Vendor Documents,2026-02-27 14:13,Vendor Portal
VND-0094,Verify Documents,2026-02-27 14:16,Vendor Portal
VND-0094,Review Application,2026-02-27 18:38,Procurement Officer
VND-0094,Financial Risk Assessment,2026-03-05 23:16,Finance Manager
VND-0094,Compliance Screening,2026-03-10 19:07,Compliance Team
VND-0094,Approve Vendor,2026-03-11 17:00,Finance Manager
VND-0094,Create Vendor Record,2026-03-11 17:57,ERP System
VND-0094,Send Welcome Pack,2026-03-11 18:19,ERP System
VND-0094,Archive Application,2026-03-11 18:32,ERP System
VND-0095,Receive Application,2026-01-15 04:41,Vendor Portal
VND-0095,Verify Documents,2026-01-15 04:50,Vendor Portal
VND-0095,Await Vendor Documents,2026-01-17 19:09,Vendor Portal
VND-0095,Verify Documents,2026-01-17 19:16,Vendor Portal
VND-0095,Review Application,2026-01-18 00:58,Procurement Officer
VND-0095,Compliance Screening,2026-01-22 13:24,Compliance Team
VND-0095,Financial Risk Assessment,2026-01-27 05:49,Finance Manager
VND-0095,Approve Vendor,2026-01-29 18:03,Finance Manager
VND-0095,Create Vendor Record,2026-01-29 18:52,ERP System
VND-0095,Send Welcome Pack,2026-01-29 19:03,ERP System
VND-0095,Archive Application,2026-01-29 19:25,ERP System
VND-0096,Receive Application,2026-02-11 11:56,Vendor Portal
