case_id,activity,timestamp,resource
ORD-00054,Payment Received,2026-03-10T21:34:36.216699+00:00,Finance
ORD-00054,Close Order,2026-03-10T22:00:41.234226+00:00,
ORD-00055,Receive Order,2026-03-03T19:10:42.442042+00:00,
ORD-00055,Credit Check,2026-03-03T23:33:47.301304+00:00,Credit Team
ORD-00055,Approve Order,2026-03-03T23:54:03.677130+00:00,Sales Manager
ORD-00055,Ship Item,2026-03-04T06:37:57.294686+00:00,Warehouse
ORD-00055,Send Invoice,2026-03-04T06:46:35.396314+00:00,Finance
ORD-00055,Payment Received,2026-03-08T00:30:25.206638+00:00,Finance
ORD-00055,Close Order,2026-03-08T01:18:42.221408+00:00,
ORD-00056,Receive Order,2026-03-10T16:23:19.119525+00:00,
ORD-00056,Credit Check,2026-03-10T21:21:16.332124+00:00,Credit Team
ORD-00056,Approve Order,2026-03-10T23:16:01.581657+00:00,Sales Manager
ORD-00056,Ship Item,2026-03-11T20:46:11.648314+00:00,Warehouse
ORD-00056,Send Invoice,2026-03-11T20:52:42.480568+00:00,Finance
ORD-00056,Payment Received,2026-03-17T04:27:14.102093+00:00,Finance
ORD-00056,Close Order,2026-03-17T04:58:01.016796+00:00,
ORD-00057,Receive Order,2026-03-12T23:07:27.956963+00:00,
ORD-00057,Credit Check,2026-03-13T06:21:12.575750+00:00,Credit Team
ORD-00057,Approve Order,2026-03-13T07:54:17.605036+00:00,Sales Manager
ORD-00057,Ship Item,2026-03-13T19:49:20.648405+00:00,Warehouse
ORD-00057,Send Invoice,2026-03-13T19:52:40.611841+00:00,Finance
ORD-00057,Payment Received,2026-03-16T07:28:49.691766+00:00,Finance
ORD-00057,Close Order,2026-03-16T08:07:27.013252+00:00,
ORD-00058,Receive Order,2026-03-12T01:21:53.344481+00:00,
ORD-00058,Credit Check,2026-03-12T06:33:55.552280+00:00,Credit Team
ORD-00058,Approve Order,2026-03-12T07:17:45.516196+00:00,Sales Manager
ORD-00058,Ship Item,2026-03-12T10:04:41.137896+00:00,Warehouse
ORD-00058,Send Invoice,2026-03-12T10:08:15.431097+00:00,Finance
ORD-00058,Payment Received,2026-03-15T01:15:52.542608+00:00,Finance
ORD-00058,Close Order,2026-03-15T01:35:44.314480+00:00,
ORD-00059,Receive Order,2026-03-08T21:31:01.338133+00:00,
ORD-00059,Credit Check,2026-03-08T23:45:05.398086+00:00,Credit Team
ORD-00059,Approve Order,2026-03-09T01:12:57.281903+00:00,Sales Manager
ORD-00059,Ship Item,2026-03-09T18:27:48.786835+00:00,Warehouse
ORD-00059,Send Invoice,2026-03-09T18:29:23.470414+00:00,Finance
ORD-00059,Payment Received,2026-03-13T05:11:02.983649+00:00,Finance
ORD-00059,Close Order,2026-03-13T05:44:03.827086+00:00,
ORD-00060,Receive Order,2026-03-07T03:43:50.153824+00:00,
ORD-00060,Credit Check,2026-03-07T07:22:54.028804+00:00,Credit Team
ORD-00060,Approve Order,2026-03-07T09:12:54.511218+00:00,Sales Manager
ORD-00060,Ship Item,2026-03-07T23:38:56.286714+00:00,Warehouse
ORD-00060,Send Invoice,2026-03-07T23:46:11.869127+00:00,Finance
ORD-00060,Payment Received,2026-03-14T03:08:21.754673+00:00,Finance
ORD-00060,Close Order,2026-03-14T03:54:31.959472+00:00,
ORD-00061,Receive Order,2026-03-06T15:49:30.307651+00:00,
ORD-00061,Credit Check,2026-03-06T18:57:47.795323+00:00,Credit Team
ORD-00061,Approve Order,2026-03-06T20:31:54.688611+00:00,Sales Manager
ORD-00061,Ship Item,2026-03-07T17:09:40.178918+00:00,Warehouse
ORD-00061,Send Invoice,2026-03-07T17:19:15.031301+00:00,Finance
ORD-00061,Payment Received,2026-03-11T05:39:35.664216+00:00,Finance
ORD-00061,Close Order,2026-03-11T06:24:41.869684+00:00,
ORD-00062,Receive Order,2026-03-08T23:33:26.422475+00:00,
ORD-00062,Credit Check,2026-03-09T01:42:40.967222+00:00,Credit Team
ORD-00062,Approve Order,2026-03-09T02:20:43.323520+00:00,Sales Manager
ORD-00062,Ship Item,2026-03-09T13:22:10.542337+00:00,Warehouse
ORD-00062,Send Invoice,2026-03-09T13:23:26.215740+00:00,Finance
ORD-00062,Payment Received,2026-03-12T13:47:35.771193+00:00,Finance
ORD-00062,Close Order,2026-03-12T14:28:39.933466+00:00,
ORD-00063,Receive Order,2026-03-06T23:52:41.053724+00:00,
ORD-00063,Credit Check,2026-03-07T03:53:00.587753+00:00,Credit Team
ORD-00063,Approve Order,2026-03-07T04:21:24.642876+00:00,Sales Manager
ORD-00063,Ship Item,2026-03-07T19:40:07.519245+00:00,Warehouse
ORD-00063,Send Invoice,2026-03-07T19:41:22.081129+00:00,Finance
ORD-00063,Payment Received,2026-03-11T04:25:42.182016+00:00,Finance
ORD-00063,Close Order,2026-03-11T05:00:00.129636+00:00,
ORD-00064,Receive Order,2026-03-01T17:09:56.895169+00:00,
ORD-00064,Credit Check,2026-03-01T18:41:00.781324+00:00,Credit Team
ORD-00064,Approve Order,2026-03-01T19:44:29.481522+00:00,Sales Manager
ORD-00064,Ship Item,2026-03-01T21:53:53.049175+00:00,Warehouse
ORD-00064,Send Invoice,2026-03-01T21:58:17.765262+00:00,Finance
ORD-00064,Payment Received,2026-03-04T04:27:02.456597+00:00,Finance
ORD-00064,Close Order,2026-03-04T04:47:19.490746+00:00,
ORD-00065,Receive Order,2026-03-11T23:48:54.444961+00:00,
ORD-00065,Credit Check,2026-03-12T05:57:18.710197+00:00,Credit Team
ORD-00065,Approve Order,2026-03-12T07:39:39.833193+00:00,Sales Manager
ORD-00065,Ship Item,2026-03-12T14:27:47.916025+00:00,Warehouse
ORD-00065,Send Invoice,2026-03-12T14:29:32.145391+00:00,Finance
ORD-00065,Payment Received,2026-03-13T17:17:00.441398+00:00,Finance
ORD-00065,Close Order,2026-03-13T17:49:49.984828+00:00,
ORD-00066,Receive Order,2026-03-15T08:00:32.499847+00:00,
ORD-00066,Credit Check,2026-03-15T13:23:06.390365+00:00,Credit Team
ORD-00066,Approve Order,2026-03-15T15:00:08.158578+00:00,Sales Manager
ORD-00066,Ship Item,2026-03-16T06:59:33.444032+00:00,Warehouse
ORD-00066,Send Invoice,2026-03-16T07:07:20.729962+00:00,Finance
ORD-00066,Payment Received,2026-03-22T23:51:59.452202+00:00,Finance
ORD-00066,Close Order,2026-03-23T00:04:45.189018+00:00,
ORD-00067,Receive Order,2026-03-01T14:52:28.240714+00:00,
ORD-00067,Credit Check,2026-03-01T16:19:16.207036+00:00,Credit Team
ORD-00067,Approve Order,2026-03-01T17:44:33.797757+00:00,Sales Manager
ORD-00067,Ship Item,2026-03-02T07:42:50.479141+00:00,Warehouse
ORD-00067,Send Invoice,2026-03-02T07:45:48.179993+00:00,Finance
ORD-00067,Payment Received,2026-03-07T12:29:10.821087+00:00,Finance
ORD-00067,Close Order,2026-03-07T13:15:25.640355+00:00,
ORD-00068,Receive Order,2026-03-03T16:26:03.487217+00:00,
ORD-00068,Credit Check,2026-03-03T22:32:37.479820+00:00,Credit Team
ORD-00068,Approve Order,2026-03-03T22:59:39.036910+00:00,Sales Manager
ORD-00068,Ship Item,2026-03-04T18:50:17.174143+00:00,Warehouse
ORD-00068,Send Invoice,2026-03-04T18:59:58.123360+00:00,Finance
ORD-00068,Payment Received,2026-03-06T10:33:56.515183+00:00,Finance
ORD-00068,Close Order,2026-03-06T10:36:27.416809+00:00,
ORD-00069,Receive Order,2026-03-05T16:52:46.046169+00:00,
ORD-00069,Credit Check,2026-03-06T00:33:56.712801+00:00,Credit Team
ORD-00069,Approve Order,2026-03-06T01:30:35.635783+00:00,Sales Manager
ORD-00069,Ship Item,2026-03-06T18:57:18.853361+00:00,Warehouse
ORD-00069,Send Invoice,2026-03-06T18:58:59.891459+00:00,Finance
ORD-00069,Payment Received,2026-03-11T22:25:54.404679+00:00,Finance
ORD-00069,Close Order,2026-03-11T23:03:54.842759+00:00,
ORD-00070,Receive Order,2026-03-02T18:18:25.214479+00:00,
ORD-00070,Credit Check,2026-03-03T01:11:03.131934+00:00,Credit Team
ORD-00070,Approve Order,2026-03-03T02:29:05.725107+00:00,Sales Manager
ORD-00070,Ship Item,2026-03-03T06:16:09.084495+00:00,Warehouse
ORD-00070,Send Invoice,2026-03-03T06:26:00.360445+00:00,Finance
ORD-00070,Payment Received,2026-03-08T23:07:58.523999+00:00,Finance
ORD-00070,Close Order,2026-03-08T23:29:27.625328+00:00,
ORD-00071,Receive Order,2026-03-07T07:58:34.981819+00:00,
ORD-00071,Credit Check,2026-03-07T12:16:15.923140+00:00,Credit Team
ORD-00071,Approve Order,2026-03-07T13:07:05.679542+00:00,Sales Manager
ORD-00071,Ship Item,2026-03-08T09:39:30.541458+00:00,Warehouse
ORD-00071,Send Invoice,2026-03-08T09:47:54.600154+00:00,Finance
ORD-00071,Payment Received,2026-03-10T00:59:45.950696+00:00,Finance
ORD-00071,Close Order,2026-03-10T01:57:27.138684+00:00,
ORD-00072,Receive Order,2026-03-10T05:37:42.634095+00:00,
ORD-00072,Credit Check,2026-03-10T11:25:59.967475+00:00,Credit Team
ORD-00072,Approve Order,2026-03-10T12:26:43.536489+00:00,Sales Manager
ORD-00072,Ship Item,2026-03-11T06:19:21.787661+00:00,Warehouse
ORD-00072,Send Invoice,2026-03-11T06:29:03.143476+00:00,Finance
ORD-00072,Payment Received,2026-03-13T21:22:33.857763+00:00,Finance
ORD-00072,Close Order,2026-03-13T22:11:14.882998+00:00,
ORD-00073,Receive Order,2026-03-08T20:52:29.987041+00:00,
ORD-00073,Credit Check,2026-03-09T00:38:30.498352+00:00,Credit Team
ORD-00073,Approve Order,2026-03-09T02:10:15.963502+00:00,Sales Manager
ORD-00073,Ship Item,2026-03-09T09:20:39.114052+00:00,Warehouse
ORD-00073,Send Invoice,2026-03-09T09:29:19.039158+00:00,Finance
ORD-00073,Payment Received,2026-03-15T09:06:49.999351+00:00,Finance
ORD-00073,Close Order,2026-03-15T09:12:56.786010+00:00,
ORD-00074,Receive Order,2026-03-13T16:15:39.607395+00:00,
ORD-00074,Credit Check,2026-03-13T20:14:46.735993+00:00,Credit Team
ORD-00074,Approve Order,2026-03-13T21:33:51.825730+00:00,Sales Manager
ORD-00074,Ship Item,2026-03-14T07:16:52.140112+00:00,Warehouse
ORD-00074,Send Invoice,2026-03-14T07:18:07.638111+00:00,Finance
ORD-00074,Payment Received,2026-03-20T09:50:21.588455+00:00,Finance
ORD-00074,Close Order,2026-03-20T10:02:05.301549+00:00,
ORD-00075,Receive Order,2026-03-04T07:20:31.650543+00:00,
ORD-00075,Credit Check,2026-03-04T10:23:40.799308+00:00,Credit Team
ORD-00075,Approve Order,2026-03-04T12:11:06.815180+00:00,Sales Manager
ORD-00075,Ship Item,2026-03-05T05:18:44.829708+00:00,Warehouse
ORD-00075,Send Invoice,2026-03-05T05:22:14.014739+00:00,Finance
ORD-00075,Payment Received,2026-03-06T06:49:56.352464+00:00,Finance
ORD-00075,Close Order,2026-03-06T07:46:52.493989+00:00,
ORD-00076,Receive Order,2026-03-02T12:49:50.256703+00:00,
ORD-00076,Credit Check,2026-03-02T16:59:41.858568+00:00,Credit Team
ORD-00076,Approve Order,2026-03-02T18:34:18.295885+00:00,Sales Manager
ORD-00076,Ship Item,2026-03-03T11:27:20.749191+00:00,Warehouse
ORD-00076,Send Invoice,2026-03-03T11:34:09.536757+00:00,Finance
ORD-00076,Payment Received,2026-03-07T10:14:51.316862+00:00,Finance
ORD-00076,Close Order,2026-03-07T11:02:38.299215+00:00,
ORD-00077,Receive Order,2026-03-02T15:17:50.515967+00:00,
ORD-00077,Credit Check,2026-03-02T20:59:08.769160+00:00,Credit Team
ORD-00077,Approve Order,2026-03-02T21:46:17.867150+00:00,Sales Manager
ORD-00077,Ship Item,2026-03-03T12:08:50.669616+00:00,Warehouse
ORD-00077,Send Invoice,2026-03-03T12:14:06.230280+00:00,Finance
ORD-00077,Payment Received,2026-03-07T16:41:16.159386+00:00,Finance
ORD-00077,Close Order,2026-03-07T17:07:22.442883+00:00,
ORD-00078,Receive Order,2026-03-11T18:40:22.894160+00:00,
ORD-00078,Credit Check,2026-03-12T00:26:39.977599+00:00,Credit Team
ORD-00078,Approve Order,2026-03-12T01:10:06.751089+00:00,Sales Manager
ORD-00078,Ship Item,2026-03-12T07:57:02.975478+00:00,Warehouse
ORD-00078,Send Invoice,2026-03-12T07:59:08.129656+00:00,Finance
ORD-00078,Payment Received,2026-03-14T11:43:03.827381+00:00,Finance
ORD-00078,Close Order,2026-03-14T11:51:07.051165+00:00,
ORD-00079,Receive Order,2026-03-08T20:07:03.978034+00:00,
ORD-00079,Credit Check,2026-03-08T22:00:23.023780+00:00,Credit Team
ORD-00079,Approve Order,2026-03-08T22:38:06.247011+00:00,Sales Manager
ORD-00079,Ship Item,2026-03-09T10:46:17.890032+00:00,Warehouse
ORD-00079,Send Invoice,2026-03-09T10:53:49.165933+00:00,Finance
ORD-00079,Payment Received,2026-03-16T07:31:42.246596+00:00,Finance
ORD-00079,Close Order,2026-03-16T08:03:39.461113+00:00,
ORD-00080,Receive Order,2026-03-05T07:06:39.357747+00:00,
ORD-00080,Credit Check,2026-03-05T09:04:00.532355+00:00,Credit Team
ORD-00080,Approve Order,2026-03-05T09:42:53.676285+00:00,Sales Manager
ORD-00080,Ship Item,2026-03-05T14:50:31.436102+00:00,Warehouse
ORD-00080,Send Invoice,2026-03-05T14:51:39.076220+00:00,Finance
ORD-00080,Payment Received,2026-03-09T19:46:34.706496+00:00,Finance
ORD-00080,Close Order,2026-03-09T20:03:45.768593+00:00,
ORD-00081,Receive Order,2026-03-14T23:24:59.954814+00:00,
ORD-00081,Credit Check,2026-03-15T05:08:50.224423+00:00,Credit Team
ORD-00081,Approve Order,2026-03-15T05:37:05.785229+00:00,Sales Manager
ORD-00081,Ship Item,2026-03-16T02:35:34.372362+00:00,Warehouse
ORD-00081,Send Invoice,2026-03-16T02:40:59.446857+00:00,Finance
ORD-00081,Payment Received,2026-03-22T08:21:17.357480+00:00,Finance
ORD-00081,Close Order,2026-03-22T08:56:09.544817+00:00,
ORD-00082,Receive Order,2026-03-07T21:45:48.257100+00:00,
ORD-00082,Credit Check,2026-03-07T23:38:46.076201+00:00,Credit Team
ORD-00082,Approve Order,2026-03-07T23:59:09.749519+00:00,Sales Manager
ORD-00082,Ship Item,2026-03-08T22:37:49.815331+00:00,Warehouse
ORD-00082,Send Invoice,2026-03-08T22:43:07.789092+00:00,Finance
ORD-00082,Payment Received,2026-03-14T21:06:12.539615+00:00,Finance
ORD-00082,Close Order,2026-03-14T21:30:51.043961+00:00,
ORD-00083,Receive Order,2026-03-02T08:57:00.860111+00:00,
ORD-00083,Credit Check,2026-03-02T09:51:08.305117+00:00,Credit Team
ORD-00083,Approve Order,2026-03-02T10:21:48.249899+00:00,Sales Manager
ORD-00083,Clarify Details,2026-03-02T10:59:56.768690+00:00,
ORD-00083,Approve Order,2026-03-02T11:46:50.932415+00:00,Sales Manager
ORD-00083,Ship Item,2026-03-03T11:38:27.352975+00:00,Warehouse
ORD-00083,Send Invoice,2026-03-03T11:40:31.316819+00:00,Finance
ORD-00083,Payment Received,2026-03-09T01:45:18.798876+00:00,Finance
ORD-00083,Close Order,2026-03-09T02:22:05.163361+00:00,
ORD-00084,Receive Order,2026-03-12T09:43:14.272692+00:00,
ORD-00084,Credit Check,2026-03-12T14:08:23.731141+00:00,Credit Team
ORD-00084,Approve Order,2026-03-12T15:10:41.972270+00:00,Sales Manager
ORD-00084,Clarify Details,2026-03-12T15:42:50.135282+00:00,
ORD-00084,Approve Order,2026-03-12T17:28:09.185277+00:00,Sales Manager
ORD-00084,Ship Item,2026-03-13T17:14:23.773644+00:00,Warehouse
ORD-00084,Send Invoice,2026-03-13T17:18:08.678976+00:00,Finance
ORD-00084,Payment Received,2026-03-18T10:43:49.242220+00:00,Finance
ORD-00084,Close Order,2026-03-18T11:20:47.335649+00:00,
ORD-00085,Receive Order,2026-03-11T16:44:59.445562+00:00,
ORD-00085,Credit Check,2026-03-11T18:48:29.719019+00:00,Credit Team
ORD-00085,Approve Order,2026-03-11T19:25:39.177749+00:00,Sales Manager
ORD-00085,Clarify Details,2026-03-11T20:08:40.462161+00:00,
ORD-00085,Approve Order,2026-03-11T20:40:09.921849+00:00,Sales Manager
ORD-00085,Ship Item,2026-03-12T01:40:01.683650+00:00,Warehouse
ORD-00085,Send Invoice,2026-03-12T01:41:42.218679+00:00,Finance
ORD-00085,Payment Received,2026-03-13T02:04:49.313276+00:00,Finance
ORD-00085,Close Order,2026-03-13T02:32:24.096390+00:00,
ORD-00086,Receive Order,2026-03-09T15:33:23.923846+00:00,
ORD-00086,Credit Check,2026-03-09T17:47:33.782179+00:00,Credit Team
ORD-00086,Approve Order,2026-03-09T19:16:47.603907+00:00,Sales Manager
ORD-00086,Clarify Details,2026-03-09T20:01:56.566581+00:00,
ORD-00086,Approve Order,2026-03-09T21:04:36.963937+00:00,Sales Manager
ORD-00086,Ship Item,2026-03-10T13:53:12.435319+00:00,Warehouse
ORD-00086,Send Invoice,2026-03-10T14:02:31.347283+00:00,Finance
ORD-00086,Payment Received,2026-03-16T07:29:21.396297+00:00,Finance
ORD-00086,Close Order,2026-03-16T08:07:14.101642+00:00,
ORD-00087,Receive Order,2026-03-10T14:14:11.089065+00:00,
ORD-00087,Credit Check,2026-03-10T17:55:29.841150+00:00,Credit Team
ORD-00087,Approve Order,2026-03-10T19:07:40.584136+00:00,Sales Manager
ORD-00087,Clarify Details,2026-03-10T19:50:03.488306+00:00,
ORD-00087,Approve Order,2026-03-10T21:40:26.480411+00:00,Sales Manager
ORD-00087,Ship Item,2026-03-11T17:41:11.540430+00:00,Warehouse
ORD-00087,Send Invoice,2026-03-11T17:42:50.101742+00:00,Finance
ORD-00087,Payment Received,2026-03-13T17:36:24.475674+00:00,Finance
ORD-00087,Close Order,2026-03-13T17:55:33.421491+00:00,
ORD-00088,Receive Order,2026-03-11T19:42:15.870307+00:00,
ORD-00088,Credit Check,2026-03-11T22:22:08.356191+00:00,Credit Team
ORD-00088,Approve Order,2026-03-11T22:50:11.784238+00:00,Sales Manager
ORD-00088,Clarify Details,2026-03-11T23:34:37.818212+00:00,
ORD-00088,Approve Order,2026-03-12T01:03:06.140427+00:00,Sales Manager
ORD-00088,Ship Item,2026-03-12T23:43:59.733161+00:00,Warehouse
ORD-00088,Send Invoice,2026-03-12T23:49:29.988137+00:00,Finance
ORD-00088,Payment Received,2026-03-16T22:55:53.429845+00:00,Finance
ORD-00088,Close Order,2026-03-16T23:01:38.194001+00:00,
ORD-00089,Receive Order,2026-03-01T21:26:19.291427+00:00,
ORD-00089,Credit Check,2026-03-02T00:21:21.974178+00:00,Credit Team
ORD-00089,Approve Order,2026-03-02T01:02:39.291963+00:00,Sales Manager
ORD-00089,Clarify Details,2026-03-02T01:17:13.272623+00:00,
ORD-00089,Approve Order,2026-03-02T03:13:13.312567+00:00,Sales Manager
ORD-00089,Ship Item,2026-03-02T23:26:50.685798+00:00,Warehouse
ORD-00089,Send Invoice,2026-03-02T23:33:01.293317+00:00,Finance
ORD-00089,Payment Received,2026-03-09T16:27:48.899732+00:00,Finance
ORD-00089,Close Order,2026-03-09T17:27:47.386088+00:00,
ORD-00090,Receive Order,2026-03-10T17:55:16.487019+00:00,
ORD-00090,Credit Check,2026-03-10T18:43:22.742194+00:00,Credit Team
ORD-00090,Approve Order,2026-03-10T20:17:47.235826+00:00,Sales Manager
ORD-00090,Clarify Details,2026-03-10T20:51:18.738296+00:00,
ORD-00090,Approve Order,2026-03-10T22:14:43.248079+00:00,Sales Manager
ORD-00090,Ship Item,2026-03-11T20:18:54.074919+00:00,Warehouse
ORD-00090,Send Invoice,2026-03-11T20:21:32.079059+00:00,Finance
ORD-00090,Payment Received,2026-03-16T08:38:46.956803+00:00,Finance
ORD-00090,Close Order,2026-03-16T09:17:14.094710+00:00,
ORD-00091,Receive Order,2026-03-08T05:14:33.428508+00:00,
ORD-00091,Credit Check,2026-03-08T08:21:08.377028+00:00,Credit Team
ORD-00091,Approve Order,2026-03-08T09:11:08.219908+00:00,Sales Manager
ORD-00091,Clarify Details,2026-03-08T09:54:38.620437+00:00,
ORD-00091,Approve Order,2026-03-08T11:39:42.338932+00:00,Sales Manager
ORD-00091,Ship Item,2026-03-08T20:14:50.082276+00:00,Warehouse
ORD-00091,Send Invoice,2026-03-08T20:22:04.666060+00:00,Finance
ORD-00091,Payment Received,2026-03-11T13:52:16.771175+00:00,Finance
ORD-00091,Close Order,2026-03-11T14:49:02.756305+00:00,
ORD-00092,Receive Order,2026-03-12T17:24:41.498805+00:00,
ORD-00092,Credit Check,2026-03-12T21:19:21.798337+00:00,Credit Team
ORD-00092,Approve Order,2026-03-12T22:07:23.256427+00:00,Sales Manager
ORD-00092,Clarify Details,2026-03-12T22:33:33.077786+00:00,
ORD-00092,Approve Order,2026-03-13T00:30:25.241565+00:00,Sales Manager
ORD-00092,Ship Item,2026-03-13T10:48:10.936285+00:00,Warehouse
ORD-00092,Send Invoice,2026-03-13T10:53:48.818261+00:00,Finance
ORD-00092,Payment Received,2026-03-20T09:11:09.819204+00:00,Finance
ORD-00092,Close Order,2026-03-20T09:50:57.936972+00:00,
ORD-00093,Receive Order,2026-03-08T22:21:20.391151+00:00,
ORD-00093,Credit Check,2026-03-09T00:15:45.119769+00:00,Credit Team
ORD-00093,Approve Order,2026-03-09T01:08:44.329732+00:00,Sales Manager
ORD-00093,Clarify Details,2026-03-09T01:56:33.659194+00:00,
ORD-00093,Approve Order,2026-03-09T03:17:13.734270+00:00,Sales Manager
ORD-00093,Ship Item,2026-03-09T21:46:00.950656+00:00,Warehouse
ORD-00093,Send Invoice,2026-03-09T21:48:50.872105+00:00,Finance
ORD-00093,Payment Received,2026-03-14T04:54:06.333007+00:00,Finance
ORD-00093,Close Order,2026-03-14T05:49:50.294580+00:00,
ORD-00094,Receive Order,2026-03-07T11:16:12.808607+00:00,
ORD-00094,Credit Check,2026-03-07T12:40:51.312858+00:00,Credit Team
ORD-00094,Approve Order,2026-03-07T14:38:02.137798+00:00,Sales Manager
ORD-00094,Clarify Details,2026-03-07T15:18:28.752799+00:00,
ORD-00094,Approve Order,2026-03-07T15:58:36.326812+00:00,Sales Manager
ORD-00094,Ship Item,2026-03-07T20:37:10.038775+00:00,Warehouse
ORD-00094,Send Invoice,2026-03-07T20:43:07.491839+00:00,Finance
ORD-00094,Payment Received,2026-03-12T04:14:34.622292+00:00,Finance
ORD-00094,Close Order,2026-03-12T04:21:04.582865+00:00,
ORD-00095,Receive Order,2026-03-15T05:28:33.338983+00:00,
ORD-00095,Credit Check,2026-03-15T09:26:12.432126+00:00,Credit Team
ORD-00095,Approve Order,2026-03-15T09:53:32.468865+00:00,Sales Manager
ORD-00095,Clarify Details,2026-03-15T10:45:08.898386+00:00,
ORD-00095,Approve Order,2026-03-15T11:52:28.664066+00:00,Sales Manager
ORD-00095,Ship Item,2026-03-16T05:21:23.419458+00:00,Warehouse
ORD-00095,Send Invoice,2026-03-16T05:26:58.210346+00:00,Finance
ORD-00095,Payment Received,2026-03-18T20:49:21.676802+00:00,Finance
ORD-00095,Close Order,2026-03-18T21:39:36.599569+00:00,
ORD-00096,Receive Order,2026-03-15T01:23:42.403014+00:00,
ORD-00096,Credit Check,2026-03-15T06:01:46.560090+00:00,Credit Team
ORD-00096,Approve Order,2026-03-15T06:57:03.151973+00:00,Sales Manager
ORD-00096,Clarify Details,2026-03-15T07:53:08.756423+00:00,
ORD-00096,Approve Order,2026-03-15T09:01:30.674040+00:00,Sales Manager
ORD-00096,Ship Item,2026-03-16T06:14:58.887966+00:00,Warehouse
ORD-00096,Send Invoice,2026-03-16T06:23:45.462511+00:00,Finance
ORD-00096,Payment Received,2026-03-18T22:10:32.116134+00:00,Finance
ORD-00096,Close Order,2026-03-18T22:58:08.738018+00:00,
ORD-00097,Receive Order,2026-03-07T03:29:58.575142+00:00,
ORD-00097,Credit Check,2026-03-07T07:48:27.492389+00:00,Credit Team
ORD-00097,Approve Order,2026-03-07T09:29:36.954070+00:00,Sales Manager
ORD-00097,Clarify Details,2026-03-07T09:53:45.471020+00:00,
ORD-00097,Approve Order,2026-03-07T10:40:06.372874+00:00,Sales Manager
ORD-00097,Ship Item,2026-03-08T01:10:04.816290+00:00,Warehouse
ORD-00097,Send Invoice,2026-03-08T01:20:04.223550+00:00,Finance
ORD-00097,Payment Received,2026-03-11T23:50:33.779256+00:00,Finance
ORD-00097,Close Order,2026-03-12T00:00:19.807037+00:00,
ORD-00098,Receive Order,2026-03-08T21:00:09.896537+00:00,
ORD-00098,Credit Check,2026-03-09T01:38:31.666798+00:00,Credit Team
ORD-00098,Approve Order,2026-03-09T02:50:35.276195+00:00,Sales Manager
ORD-00098,Clarify Details,2026-03-09T03:23:21.310046+00:00,
ORD-00098,Approve Order,2026-03-09T04:12:08.507352+00:00,Sales Manager
ORD-00098,Ship Item,2026-03-09T09:32:28.923895+00:00,Warehouse
ORD-00098,Send Invoice,2026-03-09T09:39:45.573046+00:00,Finance
ORD-00098,Payment Received,2026-03-13T20:00:05.470651+00:00,Finance
ORD-00098,Close Order,2026-03-13T20:14:52.281710+00:00,
ORD-00099,Receive Order,2026-03-12T04:36:09.072432+00:00,
ORD-00099,Credit Check,2026-03-12T10:41:16.111524+00:00,Credit Team
ORD-00099,Approve Order,2026-03-12T12:10:19.047174+00:00,Sales Manager
ORD-00099,Clarify Details,2026-03-12T13:00:53.273882+00:00,
ORD-00099,Approve Order,2026-03-12T13:56:25.570023+00:00,Sales Manager
ORD-00099,Ship Item,2026-03-13T06:12:19.005104+00:00,Warehouse
ORD-00099,Send Invoice,2026-03-13T06:20:42.208782+00:00,Finance
ORD-00099,Payment Received,2026-03-20T03:34:58.331863+00:00,Finance
ORD-00099,Close Order,2026-03-20T04:05:11.795283+00:00,
ORD-00100,Receive Order,2026-03-01T20:29:19.471760+00:00,
ORD-00100,Credit Check,2026-03-02T01:24:54.343351+00:00,Credit Team
ORD-00100,Approve Order,2026-03-02T03:11:13.455325+00:00,Sales Manager
ORD-00100,Clarify Details,2026-03-02T04:04:56.026447+00:00,
ORD-00100,Approve Order,2026-03-02T05:06:09.955569+00:00,Sales Manager
ORD-00100,Ship Item,2026-03-02T18:11:58.705557+00:00,Warehouse
ORD-00100,Send Invoice,2026-03-02T18:17:05.446717+00:00,Finance
ORD-00100,Payment Received,2026-03-08T02:19:00.326930+00:00,Finance
ORD-00100,Close Order,2026-03-08T02:44:11.651244+00:00,
ORD-00101,Receive Order,2026-03-10T12:02:00.539140+00:00,
ORD-00101,Credit Check,2026-03-10T16:03:16.785367+00:00,Credit Team
ORD-00101,Approve Order,2026-03-10T18:00:02.768240+00:00,Sales Manager
ORD-00101,Clarify Details,2026-03-10T18:26:58.451942+00:00,
ORD-00101,Approve Order,2026-03-10T19:54:42.490913+00:00,Sales Manager
ORD-00101,Ship Item,2026-03-11T11:51:28.965747+00:00,Warehouse
ORD-00101,Send Invoice,2026-03-11T12:00:08.919005+00:00,Finance
ORD-00101,Payment Received,2026-03-17T14:44:22.667881+00:00,Finance
ORD-00101,Close Order,2026-03-17T15:36:04.739213+00:00,
ORD-00102,Receive Order,2026-03-06T15:43:15.365920+00:00,
ORD-00102,Credit Check,2026-03-06T21:36:40.736401+00:00,Credit Team
ORD-00102,Approve Order,2026-03-06T23:11:24.967800+00:00,Sales Manager
ORD-00102,Clarify Details,2026-03-07T00:05:02.116852+00:00,
ORD-00102,Approve Order,2026-03-07T00:23:48.281181+00:00,Sales Manager
ORD-00102,Ship Item,2026-03-07T02:58:13.519048+00:00,Warehouse
ORD-00102,Send Invoice,2026-03-07T03:04:54.345997+00:00,Finance
